title,map_link,cover_image,rating,privacy_price,category,address,working_hours,menu_link,webpage,phone_number,related_images,latitude,longitude,site_email,facebook_links,twitter_links,instagram_links,youtube_links,linkedin_links,about_desc
,https://www.google.com/maps/place/Surfer+Beach+Hotel/data=!4m10!3m9!1s0x80dc01ee17bdf3f9:0x6aec49c394060ef0!5m2!4m1!1i2!8m2!3d32.7909501!4d-117.2548337!16s%2Fg%2F11_r3kv14!19sChIJ-fO9F-4B3IAR8A4GlMNJ7Go?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHrLfLjudZ7y7YW7tIUWjLZYb-E0ZI6b3gXP9NApKNQK3Sc6LFnXlMpVTRZFhV5B8xvRn4id6wHJAn57SspR40N6CfOx_VW2VKk7twjWeedAVb-HfkS9gfpvcvBhtaSTXyEtEEW_tThJaNAJZUKWYHFouMyiuKFlaeBpIW83dxz-rHv5ZfZ9ZpFIA=w408-h272-k-no,,,Not Available,,Not Available,Not Available,https://www.surferbeachhotel.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,Not Available,"https://lh5.googleusercontent.com/p/AF1QipMNZM7kpLZT7pwCQj7ZyBMdLWUaUPURTlVa4P3l=w544-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPL8JGOGsyaYvR_X8UVOO03axwneRsDsbpQ18py=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNzOlu76UmptF-lFnozSscQ2ULv8bhk2gpju7nh=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMWXucOdV9at39H56JEpLeuqBUO4azL6E_6d-4K=w544-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPfuxBmCpPKqzRWNUGX7T6izZYPPNZb4PS5nX4I=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOY11JnpOvsTMyDSTfa1WMPCxtiDys0HNOiZLKG=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOG2XHgFjnAI_9a7D6HCcp4ELiBPEYDUduAsYJ0=w549-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOMxSUnP5n_hgUN7URFbjWnDL8IINvMCOsZqv6q=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipM2qbQxClyudXny-Ns92NPzZxsO7Bv5cFWQtpvT=w447-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YI0CmnqgSwEcm2wr_oD0Xg&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=346.6617&pitch=0&thumbfov=100",32.7909501,-117.2548337,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Courtyard+San+Diego+Sorrento+Valley/data=!4m10!3m9!1s0x80dc07168103ffdb:0x4b9a1c70acf25e4b!5m2!4m1!1i2!8m2!3d32.8955031!4d-117.2036173!16s%2Fm%2F0nbwr9s!19sChIJ2_8DgRYH3IARS17yrHAcmks?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFzIC2c3hGpSarFnCa6BhaM76u0VQia7gZ069TdetAFfYIGvZTgFsKl9xfJPerOPHFZvMxAgms0BECeFWmsBsV2y3MjWV9tHZxiwV2w86fkD2WNAH2vZa-1KoBytBlsBnBWenSD6OPBkk5RWKS8biET64Z_xhyBzuxt_c1Q3Uv-2RoL8VS9CVWQ=w408-h282-k-no,,,Not Available,,Not Available,Not Available,https://www.marriott.com/en-us/hotels/sanmm-courtyard-san-diego-sorrento-valley/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Not Available,"https://lh5.googleusercontent.com/p/AF1QipMLFV9YNYu5KOU7fuYl0-KErtpQ0mM3qmCwXznT=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOue7K0W9V5GvITLGiljnIhKllFPcsH4Q-FXOXd=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMAQqDOOTq7owF2GM1BArzK1t6xR_qKVXBLWyKm=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipNoXQdhGIw07hi8iOLtsktU1x9sITS5D3uLmCDI=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNpmfr5NooSjMmigAGq3Tidauen17EAbD4BVMA8=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMxZtsCHromtFN7cYdveIj2AHcdpabhStKbplsI=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOuR3wyM1c-nMR8E8sN3u6zxks9tfoMGAdmiuwV=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOPK121GKjnqwJ5Is61HUH14-HmDsq-l_FYhpQ9=w224-h336-k-no,https://lh5.googleusercontent.com/p/AF1QipPFAMqn_2IRJtnaY0rUmZrExr_cTyUzMaMhnjhF=w224-h298-k-no-pi-10-ya320-ro-0-fo100",32.8955031,-117.2036173,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Extended+Stay+America+-+San+Diego+-+Sorrento+Mesa/data=!4m10!3m9!1s0x80dc07691139542d:0x52f61d2f84b4c71d!5m2!4m1!1i2!8m2!3d32.898375!4d-117.1903479!16s%2Fg%2F1tgf820h!19sChIJLVQ5EWkH3IARHce0hC8d9lI?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNfxwOCDY2N_Lvvfsev_m02e9pJHZ4ywtIcKpO-=w408-h262-k-no,,,Not Available,,Not Available,Not Available,https://www.extendedstayamerica.com/hotels/ca/san-diego/sorrento-mesa?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,Not Available,"https://lh5.googleusercontent.com/p/AF1QipNfxwOCDY2N_Lvvfsev_m02e9pJHZ4ywtIcKpO-=w463-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMc5lvzSE0jR02ncIxYR4TXhWg0tAe83yyXJjOp=w463-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNRK5f8RC23cEa6ghUCg-hqr5IbAwCYD_bqZPbQ=w463-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNU7VsW7K-dDYsURLS_YGEL8oJxAusFbQOB2fjt=w463-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMXiKrSWTJO0fsjCpFxqBaNt4FRzWQSmvWpN1LE=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMM66JHJDVMureBg-f_dX7ZOK9RiaY8b1ItL77p=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMsl-hoE-VTQkqFA3YMGQ6eoM7uyEBp_xhDPRwE=w463-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOTbXQN8jYe7759HXYuYfI93uz-2CE8tkGiZ3tP=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipM7Hc23jALpfeqqyqcGGXdnv-zf8V9pr2GlxGS0=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOid2VF50EFeCo06ha_lad55jMmd7ffJW00q2CP=w224-h298-k-no-pi-2.0257235-ya119.09969-ro-0-fo100",32.898375,-117.1903479,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Hilton+San+Diego+Mission+Valley/data=!4m10!3m9!1s0x80d955246d6858db:0x30157092827db4a1!5m2!4m1!1i2!8m2!3d32.7636299!4d-117.1564476!16s%2Fg%2F1tdmf4zj!19sChIJ21hobSRV2YARobR9gpJwFTA?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNKa9WGybbix3JL8SRYlyaLlGo0l2sHilEerZoR=w408-h470-k-no,,,Not Available,,Not Available,Not Available,https://www.hilton.com/en/hotels/sanmvhf-hilton-san-diego-mission-valley/?SEO_id=GMB-AMER-HH-SANMVHF&y_source=1_MTIyMDk3NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,Not Available,"https://lh5.googleusercontent.com/p/AF1QipNKa9WGybbix3JL8SRYlyaLlGo0l2sHilEerZoR=w258-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNN9_LITGMP_KjtTnDBaosBrMkXgL3p4E-pDXIT=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMcQcFDPSHrKrgxC3pKajUvX7ZVpEB2E8j9dXsv=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMzsEL1-DO77hnr5nMVWqrpNIat-cYu4yCumKwI=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNOkcvhZjBFtwdt92OTt0UDBTYvlet37_BjcqMi=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNXjXDUH_piYE6oL3hR3TH9EtJvcLNCVPuBMZzm=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNu80tgVyB_Mb9XQe_8HgmuZkTj28GGFrKhDljp=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNLzz8fiNmRXmZ6bmsgGsIUchLlml2ntqv87Yca=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOEHzKGwywuvE3-S-DMqVqswDnxC1lxQkMsy8cX=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMRAtRi12cSaGDUMeiw8gTH30JITHYX_Xxfx0k2=w224-h298-k-no-pi-0-ya312-ro-0-fo100",32.7636299,-117.1564476,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/The+Wayfarer+San+Diego/data=!4m10!3m9!1s0x80dc01ee3d2f5209:0x1d99f773c159aed1!5m2!4m1!1i2!8m2!3d32.7904217!4d-117.2547374!16s%2Fg%2F1tj21vdd!19sChIJCVIvPe4B3IAR0a5ZwXP3mR0?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNdzYvp8ZySP4woy76iVfw_nd5AScn7b-pchv4K=w408-h293-k-no,,,Not Available,,Not Available,Not Available,https://www.wayfarersd.com/,Not Available,"https://lh5.googleusercontent.com/p/AF1QipNdzYvp8ZySP4woy76iVfw_nd5AScn7b-pchv4K=w414-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipN8MftitkYP4qjdoGm6X_JfrWljswvFg4Uv322I=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOvXfz5L8g41sJuyP1VsUWV-TIYpXjGXR-urReO=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOC2_L3NZGHJjbSbIKxZyc9fEupbhz6Vm2TPkF-=w459-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPFOCquYA3sSYGM-I_NLk0y7890bZaBs32KVJPc=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOUSQmOvcn1nQ4gRuQTozBzWTVE3AZSbyOeQSn3=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMItanVzxF3LsT3hVD7Ml28GHBYKc6p22OR6lLS=w298-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipM5f9ZarB5V8-ygxAtOblnFuuQ1qvC0LRkzhSqO=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOlGBs05j_pmj1hUNNBFVlrSxHaXLwUNhspzN3F=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipO087vaOspNor-B24bEeg0t8kaAaXWMGiY8SLsH=w224-h298-k-no-pi-20-ya34.000015-ro-0-fo100",32.7904217,-117.2547374,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,"https://www.google.com/maps/place/Hotel+Indigo+San+Diego+del+Mar,+an+IHG+Hotel/data=!4m10!3m9!1s0x80dc08addecbda75:0xac94391e1ae566cb!5m2!4m1!1i2!8m2!3d32.9499735!4d-117.2625421!16s%2Fg%2F11xx6sybc!19sChIJddrL3q0I3IARy2blGh45lKw?authuser=0&hl=en&rclk=1",https://lh5.googleusercontent.com/p/AF1QipPL_WmkRywMKYlvnn8KG_0moaWkB_Y1EUIXqkdD=w408-h305-k-no,,,Not Available,,Not Available,Not Available,https://www.ihg.com/hotelindigo/hotels/us/en/del-mar/sandm/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-US-_-SANDM,Not Available,"https://lh5.googleusercontent.com/p/AF1QipPL_WmkRywMKYlvnn8KG_0moaWkB_Y1EUIXqkdD=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipP6vgH6bmY02cYGOWSyZGAe6YV79Y4sTr5eqAxC=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOtebC9gKHjQ2KjBSzW3nlczUaW5NbTLTz56FR_=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipPbT8W-0gtkFdfXDRf31CBLDa7VXZeyYESnN0Sl=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNijoZXX3tz_EneufSmFem2wkw_ZjWnnuVrsl1C=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOxDFLMH2b5JF3rgckDehZ5PeHnoDHHf1cRaWoV=w418-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPW3Ceinm_YSnMTfSdthul1Pc8rBV2V0ZwY3aul=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOjjOSXmRbDbqi3NB4UtNYQRti0XDS01O08MKub=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOt6U8x2IQghGQVaw9Eeug9i2nFiamg4JKnwL3S=w415-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMqeD2pgg63d8gL9WhybuvqcJlV78MARmyWWJdw=w224-h298-k-no-pi-0-ya61.012863-ro-0-fo100",32.9499735,-117.2625421,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Mission+Bay+Inn+San+Diego/data=!4m10!3m9!1s0x80dc0027250f09bf:0xd357b9fce8d7cd0f!5m2!4m1!1i2!8m2!3d32.789528!4d-117.2039766!16s%2Fg%2F1w4vk6xn!19sChIJvwkPJScA3IARD83X6Py5V9M?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGaQcKpnInDnWbnTP2WPzRck82K1EBjfv2pFWbkSyyBnU0vmIwvtyOoJNLiWIaRWWbeFGYGJrkMsmCmt1thdXhZNV9DCX0UGrWgjiRa1p5Ai3kXHTs06bQClUC89odjTfXNwivY_1J3zHNg6CMZr92i6e1G9rZIK6sqBw5WcVsJtqLud9GzkUzXzQ=w425-h240-k-no,,,Not Available,,Not Available,Not Available,https://www.missionbayinnsandiego.com/,Not Available,"https://lh5.googleusercontent.com/p/AF1QipMrP_4res5XFZaf562ZrgX2TY1TaUAKSRdHY4Go=w395-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOxWKzD4WHFpCuYL_hI61RmqjOyYI3Fe7SgTkR5=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOtMqAe-qzvZvbjPIxdtv8scz1s6PSUHJilU_M6=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMdLBuXUsGleYhC1oFdWPGtHnXTpwTXBqpvEKPW=w224-h298-k-no-pi0-ya340-ro-0-fo100,https://lh5.googleusercontent.com/p/AF1QipO42-cFnm10RKiC7APpLMjFJY5AT_Sro3ruKVqI=w224-h298-k-no-pi-0-ya30.799973-ro-0-fo100,https://lh5.googleusercontent.com/p/AF1QipPDJ34jtNxT0fSLuLbJYFpSv00BCEZOD0ekDLIl=w450-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMaDrKbdEAK51ZbVsOsBMMHARsSoHDq7Y0koyXT=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOX2kTqI_uK_QrSgGQahLeegB_dntMy-iEarJiI=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMowZIV3VIcoNWq0UY6WMZShh8U5VwoKEryDU1u=w224-h298-k-no-pi0-ya320-ro-0-fo100",32.789528,-117.2039766,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/ITH+San+Diego+Beach+Bungalow+Surf+Hostel/data=!4m10!3m9!1s0x80dc01edfb90f9f1:0x70c1cd9edc6cfa7f!5m2!4m1!1i2!8m2!3d32.7923039!4d-117.2553365!16s%2Fg%2F1tdfcdbm!19sChIJ8fmQ--0B3IARf_ps3J7NwXA?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMEUgxQQXlHR2piadVuJcec0RRmcwsiTLDVyKf9=w408-h272-k-no,,,Not Available,,Not Available,Not Available,https://ithhostels.com/location/pacific-beach-hostel/,Not Available,"https://lh5.googleusercontent.com/p/AF1QipMEUgxQQXlHR2piadVuJcec0RRmcwsiTLDVyKf9=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPRjo8MtNouFLM5phZER685efHCfyoXenKmPnoQ=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOskVOz3CHiV0oz6D5fSyYyVBXBw6HTGyxkraWV=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNvAaN12sYL4tXCti7B2qAqkJ_0gWwh1pkpJi9f=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOoTlJyfCowwCyLXkJufmk-9cbYYpagvVVxefbc=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOIlxP_hJIkvUPkg3xoI838YzkY7G32ZMUoPNWo=w439-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipM7tokVnu5RahEgiL_DdONQgKHdOyZG3UDuasOd=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipPOUngjJqWqY3qR9qgwQhT471mtUZGv7xZh5slI=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOwHeQIxadDj8MXxXKdQhdDnMNxQxlOrtq4ZrUI=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMN_h9pNTwgTQ1JOty40RnrW6NQfqdQV1uUD-JR=w224-h298-k-no-pi-0-ya252.93488-ro0-fo100",32.7923039,-117.2553365,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Hyatt+House+San+Diego%2FSorrento+Mesa/data=!4m10!3m9!1s0x80dc076bdb85b381:0x8b3ff637d4ba1a82!5m2!4m1!1i2!8m2!3d32.8993154!4d-117.1918247!16s%2Fg%2F11h0g4kmq!19sChIJgbOF22sH3IARghq61Df2P4s?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMnlnZLyQJaHQcd6DTJWYuPdIyI1CLTAeoVWoxV=w408-h272-k-no,,,Not Available,,Not Available,Not Available,https://www.hyatt.com/en-US/hotel/california/hyatt-house-san-diego-sorrento-mesa/sanxs/?src=corp_lclb_gmb_seo_sanxs,Not Available,"https://lh5.googleusercontent.com/p/AF1QipMnlnZLyQJaHQcd6DTJWYuPdIyI1CLTAeoVWoxV=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNis_PD1ceeIxtyyqGHK0GP9qeeY37frSAS4s-w=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipP4ZsSypibH7-UMVMAFeCxUZjPSEP3Wj0P3Hvbm=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNnsn6PivR1jWCxZIvE6iOyF0LilQ-4ThomClqT=w433-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPo-HshC-4r9FOCPsLgy_LdpeyOWX9CyyvRJV64=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNBLn_mrnREXgriVCMORFPS4kKWxSnDkKMr9h15=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMlC9fwEv9ljv5lV9pwDKgToLZ7pcMtuRF7REUB=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNJPUU0l29get4F-P2vICWPqYNT7Ux66c8RYBWj=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipN9CEYoXlIFckMfifK7dAr0D4-DArku_UFs5l5Y=w433-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w5SqLU-0DLpToaoQBGzDpw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=145.12985&pitch=0&thumbfov=100",32.8993154,-117.1918247,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/San+Diego+Marriott+Del+Mar/data=!4m10!3m9!1s0x80dc07b072d09f79:0x19bbecd121812b44!5m2!4m1!1i2!8m2!3d32.9356941!4d-117.2389618!16s%2Fg%2F11g_x9v376!19sChIJeZ_QcrAH3IARRCuBIdHsuxk?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGldVwc4Sdp92VVVHIhuJSL22Ts9X4Gqlhnx2RwKkF3MWrpJqtoaP_qnx0JhsP1TdneHsBmhiFEsNX5aLZcj2dpXHEPKtJ1HkkAXSaXD2OekQ__YWr6Xs2NbXrOdXUA-Iw8OlhNzXdRpJ9cHYgnOMTzXcuWv3wjr3Opp8-FO3ti79MRw2LnYe8A=w408-h272-k-no,,,Not Available,,Not Available,Not Available,https://www.marriott.com/en-us/hotels/sandm-san-diego-marriott-del-mar/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Not Available,"https://lh5.googleusercontent.com/p/AF1QipPE31hsyA-Oa59riR_xLLipmCHgi2ro1b3QJ7pi=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMaaFGqje08aZvjya53iQk48pRPFDYb1XadpeF2=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNTndRxsuptBESVWZrRWWtr0lHFoAGUzxaYff1y=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPgs0M0H2-U9tBnwCbGnhD6kQ1lInIVHMAMsAsL=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNWw6wdMyt3kRbQ-pL3QMl0znjSMBYL59CNwFGl=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPtxYDRxBUNWx0PwsQuvIz-H8HmIYMOg7ppnEAN=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOle5heC0o0RUO6M7CuOM8RQA5GKVKo7zQSZhJz=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPhdR_zQ1wHknBEJQEuhRy4qlkv5Kr0u3w7gCOf=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPmF6AKodW30VDIZbNyaTpF-KPJkMiPcZHN6T48=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOkidCyaM7plKHSoQf1BrkjxQZ37deIa9o3Nv74=w224-h298-k-no-pi-0-ya180-ro0-fo100",32.9356941,-117.2389618,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/San+Diego+Mission+Bay+Resort/data=!4m10!3m9!1s0x80deab141bc23599:0x2de9b500e2f6a561!5m2!4m1!1i2!8m2!3d32.7793116!4d-117.2108809!16s%2Fg%2F1ts_6xxv!19sChIJmTXCGxSr3oARYaX24gC16S0?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNsOThumlNFGQwDL_3304PNYUnIBkk4UjmR1Zka=w408-h265-k-no,,,Not Available,,Not Available,Not Available,https://www.missionbayresort.com/?utm_source=gmb-hotel-MBR&utm_medium=organic&utm_campaign=gmb,Not Available,"https://lh5.googleusercontent.com/p/AF1QipNsOThumlNFGQwDL_3304PNYUnIBkk4UjmR1Zka=w458-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipN-NPZOjWAlN1-Nz5fwYKaraM5QH0q5DenQEU2p=w224-h397-k-no,https://lh5.googleusercontent.com/p/AF1QipPewFT6Bbw7iEH9U7q6SM2i17Gs4BbxKxMnGoyv=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipP5yt6_N7bE1HJJ_3JW4h7BDzrgHVzY1UnJBSYC=w496-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipM3W50zx_BhRFmAtlo6RWaZEqy_aIIlG7PY4rYB=w496-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipP79EDKSoauZAC156pzEEdM4gy3zdCqmv_Bfy8m=w385-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMZN7tNPog5ttyr0exWNVkMaRsVp837EpiPjQXI=w496-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMIvYoUT20-IZZERiX7x-9zvI5W9-FEsHhZpDTW=w496-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMYLAxzMjLOi-36wGCvG_Bmel0mhOBgJquu74AE=w385-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPGw2XAGEeUIaZAyeqihiP9EP7Wy-17CsV9ZNgh=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipN_hkvyt7uGc1oLkAxKUDELeRYq-hsSRdPdZQyt=w496-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNVp5p2YFWjNg6AosdPf9aq9omifSJPLvgEFaJc=w224-h298-k-no-pi-20-ya3.461557-ro-0-fo100",32.7793116,-117.2108809,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Redwood+Hollow+Cottages/data=!4m10!3m9!1s0x80dc03ef6e211751:0x492808522d853ec5!5m2!4m1!1i2!8m2!3d32.8402144!4d-117.2806314!16s%2Fg%2F1tdwv_2h!19sChIJURchbu8D3IARxT6FLVIIKEk?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHinRjh0kLnkngU9L3srtBzOa3E8fKYyY2zwOIP4PZYe8pFctdrmX08Xxk8AnXvO-Zl1DkoSYc8djE74L1L5-TX1Kvd_mtMiqm98vSjlDeQLXMk6Cs-ls5LiPBM0F7strWakDxTOmGYL8PUHd4ONHPgTGMiUQ30zQyS1f40ktg9ZQo7hccThXhXBw=w408-h306-k-no,,,Not Available,,Not Available,Not Available,http://www.redwoodhollow-lajolla.com/,Not Available,"https://lh5.googleusercontent.com/p/AF1QipP-mZBLfQt2nlCVljyIMyPqmu9bljPlTie2e243=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPqQzmDX0XGkIZCSTl6jprET7pjSrinmNoYVX5W=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNTqMt2nG6_syXm92kpTPzCi9haPtoyjlIkovIU=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMp9yhrGshW2D42-DZHzg9MDSe2IAS13QKNJIKb=w224-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cujEoqCukQygINNlwLna9g&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=283.74863&pitch=0&thumbfov=100",32.8402144,-117.2806314,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
